number,title,base,head,baseSHA,headSHA,mergeBase,draft,mergeability,mergeState,checks,reviews,commitsAhead,files,additions,deletions,updated,issue,parent,children,stacked,patchAbsorbed,patchUnmatched,status,superseded,dependencies
90,feat(billing): add attributable order refund ledger,vantareapp/isa-70-bil-06-suscripcion-y-recuperacion-de-pago-de-3-dias,vantareapp/isa-71-bil-07-ledger-de-orders-y-refunds,f8803988c945b6eda63e871e333bd7205b93ccb1,5141aa6523a6850ef2f73233268056fd171bbb8e,c49e14aab474ee132c0368e92918f78d66a162c8,True,MERGEABLE,CLEAN,"[{""name"": ""announce"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30747262712/job/91494864386""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",19,110,2554,219,2026-08-02T12:10:41Z,71,86,[],True,0,18,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
89,feat(engineer): add deterministic command dialogue router,vantareapp/isa-183-eng-12-catalogo-de-comandos-intents-y-protocolo-de-corpus,vantareapp/isa-186-eng-15-router-determinista-de-intents-dialogo-y-confirmaciones,ba04846f8ac38fc4fa0110a51dd1bffd63ca8943,ed7ebb2e8cf47f71d89947eee40f81cc2620a501,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",155,693,1294,10,2026-08-02T11:49:43Z,186,88,[],True,0,153,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
88,ENG-12: catálogo de comandos e intents v1,vantareapp/engineer-beta-roadmap-eng12-plus,vantareapp/isa-183-eng-12-catalogo-de-comandos-intents-y-protocolo-de-corpus,ddfb80248bc1a430ad6530e030617f0b8bf59967,ba04846f8ac38fc4fa0110a51dd1bffd63ca8943,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",154,688,1667,144,2026-08-02T11:14:12Z,183,85,"[91, 89]",True,0,152,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
87,feat(strategy): add manual inputs and fuel save,vantareapp/isa-143-str-08-editor-de-stints-y-drag-and-drop-de-neumaticos,vantareapp/isa-144-str-09-entrada-manual-avanzada-y-fuel-save,53e81582dae47c7dc30ccc3efe1f7062af92410e,1dda42a496cc5ec077341c2b8f0c5b59a813cdb2,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",151,705,2508,64,2026-08-02T10:57:57Z,144,83,[],True,0,149,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
86,BIL-06: ciclo de suscripción y recuperación por pago,vantareapp/isa-69-bil-05-orden-monotono-y-reconciliacion-polar,vantareapp/isa-70-bil-06-suscripcion-y-recuperacion-de-pago-de-3-dias,c5109edad1a6261d6cadd9cbe3d7fc728be4a5e6,f8803988c945b6eda63e871e333bd7205b93ccb1,c49e14aab474ee132c0368e92918f78d66a162c8,True,MERGEABLE,CLEAN,"[{""name"": ""announce"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30744439292/job/91487520523""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",18,102,3518,148,2026-08-02T10:47:39Z,70,82,[90],True,0,17,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
85,docs(engineer): plan Engineer Beta roadmap,vantareapp/isa-182-eng-11-package-manager-y-voice-host-test-only,vantareapp/engineer-beta-roadmap-eng12-plus,5b4e0d315d54f99e8d404e617ad8873cedbd3277,ddfb80248bc1a430ad6530e030617f0b8bf59967,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",153,683,244,9,2026-08-02T10:31:10Z,UNKNOWN,84,[88],True,0,151,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
84,ENG-11: package manager y voice-host test-only,vantareapp/isa-181-eng-10-corpus-humano-multilingue-y-seleccion-condicionada-de-voice-host,vantareapp/isa-182-eng-11-package-manager-y-voice-host-test-only,46a7320d33c7ebb47bbcae44eac0f4fa01ed3ca9,5b4e0d315d54f99e8d404e617ad8873cedbd3277,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",152,682,2535,9,2026-08-02T10:10:36Z,182,81,[85],True,0,150,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
83,feat(strategy): STR-08 stint and tyre editor,vantareapp/isa-142-str-07-shell-visual-y-navegacion-del-workspace,vantareapp/isa-143-str-08-editor-de-stints-y-drag-and-drop-de-neumaticos,cf890f50e19882bd90f27049f219dc9bac77d50b,53e81582dae47c7dc30ccc3efe1f7062af92410e,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",150,682,1615,94,2026-08-02T09:59:00Z,143,80,[87],True,0,148,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
82,feat(billing): add monotonic grants reconciliation,vantareapp/isa-179-bil-04b-integracion-controlada-de-inbox-checkout-y-hardening,vantareapp/isa-69-bil-05-orden-monotono-y-reconciliacion-polar,edcaffa098b7e705456406f11b6bb74e37256a68,c5109edad1a6261d6cadd9cbe3d7fc728be4a5e6,c49e14aab474ee132c0368e92918f78d66a162c8,True,MERGEABLE,CLEAN,"[{""name"": ""announce"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30741619949/job/91479965429""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",17,93,2994,486,2026-08-02T09:22:11Z,69,79,[86],True,0,16,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
81,feat(engineer): validate multilingual human voice corpus,vantareapp/isa-180-eng-09-gate-ttsstt-offline-licencias-y-benchmarks,vantareapp/isa-181-eng-10-corpus-humano-multilingue-y-seleccion-condicionada-de-voice-host,78a77237e3b2ecafb8dd4768ed8477e9de947bda,46a7320d33c7ebb47bbcae44eac0f4fa01ed3ca9,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",151,669,1785,8,2026-08-02T09:12:38Z,181,78,[84],True,0,149,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
80,feat(strategy): STR-07 visual workspace shell,vantareapp/isa-141-str-06-inventario-fisico-de-neumaticos,vantareapp/isa-142-str-07-shell-visual-y-navegacion-del-workspace,52d2466a61b2e841fdd4322071328076eddaa305,cf890f50e19882bd90f27049f219dc9bac77d50b,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",149,668,1555,16,2026-08-02T08:51:54Z,142,77,[83],True,0,147,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
79,chore(billing): integrate BIL-02 through BIL-04,vantareapp/isa-88-bil-04-hardening-y-recuperacion-supabase,vantareapp/isa-179-bil-04b-integracion-controlada-de-inbox-checkout-y-hardening,eea8b760dc382c82c3f6b9f193782f9e1469b8d7,edcaffa098b7e705456406f11b6bb74e37256a68,c49e14aab474ee132c0368e92918f78d66a162c8,True,MERGEABLE,UNSTABLE,"[{""name"": ""announce"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30739294990/job/91473680714""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""FAILURE"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",16,81,3190,190,2026-08-02T08:12:27Z,179,74,[82],True,0,15,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
78,ISA-180 / ENG-09 — gate offline TTS/STT,vantareapp/isa-178-eng-08-subtitulos-y-widget-de-radio-vantare-crystal,vantareapp/isa-180-eng-09-gate-ttsstt-offline-licencias-y-benchmarks,5ff860b5320100a70b53cfb1f218e0094aa484cb,78a77237e3b2ecafb8dd4768ed8477e9de947bda,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",150,653,1263,7,2026-08-02T07:54:07Z,180,75,[81],True,0,148,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
77,feat(strategy): STR-06 physical tyre inventory,vantareapp/isa-140-str-05-calculo-manual-de-carrera-recursos-y-pit,vantareapp/isa-141-str-06-inventario-fisico-de-neumaticos,2d0af853fc729755487d8c4ff0e0459cf642d53a,52d2466a61b2e841fdd4322071328076eddaa305,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",147,643,1049,9,2026-08-02T07:24:21Z,141,76,[80],True,0,145,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
76,feat(strategy): add deterministic manual calculations,vantareapp/isa-139-str-04-servicio-comandos-dirty-y-undoredo,vantareapp/isa-140-str-05-calculo-manual-de-carrera-recursos-y-pit,f60f480c064a4b5140e0f12a0918bd7c7d012276,2d0af853fc729755487d8c4ff0e0459cf642d53a,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",146,640,2181,9,2026-08-02T06:53:45Z,140,73,[77],True,0,144,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
75,ISA-178 / ENG-08 — subtítulos y radio Vantare Crystal,vantareapp/isa-177-eng-07-contrato-canonico-de-presentacion-multilingue,vantareapp/isa-178-eng-08-subtitulos-y-widget-de-radio-vantare-crystal,b1b81a780c2fe9a9f71d917dc83ab2c687447beb,5ff860b5320100a70b53cfb1f218e0094aa484cb,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",148,643,2947,111,2026-08-02T06:52:52Z,178,72,[78],True,0,146,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
74,fix(billing): harden Supabase auth and recovery,vantareapp/isa-72-bil-03-hardening-de-checkout-mapping-y-portal,vantareapp/isa-88-bil-04-hardening-y-recuperacion-supabase,2a6288a36e368b322e8262534988277d1e16025e,eea8b760dc382c82c3f6b9f193782f9e1469b8d7,c49e14aab474ee132c0368e92918f78d66a162c8,True,MERGEABLE,CLEAN,"[{""name"": ""announce"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30737693362/job/91469385134""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",12,71,2483,235,2026-08-02T07:22:41Z,88,71,[79],True,0,12,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
73,"STR-04: servicio de aplicación, dirty y undo/redo",vantareapp/isa-138-str-03-repositorio-local-y-dominio-de-persistencia,vantareapp/isa-139-str-04-servicio-comandos-dirty-y-undoredo,8e151b86159ec165d6ee45f7b90c515eaa053711,f60f480c064a4b5140e0f12a0918bd7c7d012276,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",144,630,2768,9,2026-08-02T05:44:37Z,139,70,[76],True,0,142,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
72,ISA-177: ENG-07 canonical multilingual presentation,vantareapp/isa-167-eng-06-wiring-productivo-y-transporte-preemptivo,vantareapp/isa-177-eng-07-contrato-canonico-de-presentacion-multilingue,ebd4af15dda4d7cad33aeb092adcd80680ebeed4,b1b81a780c2fe9a9f71d917dc83ab2c687447beb,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",145,570,1361,86,2026-08-02T04:02:11Z,177,68,[75],True,0,143,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
71,BIL-03: harden checkout mapping and portal,vantareapp/isa-166-bil-01b-reconciliacion-de-politicas-y-catalogo-polar-actual,vantareapp/isa-72-bil-03-hardening-de-checkout-mapping-y-portal,c6a3ebf2181e6764a1b204e231cab4a348e3ab95,2a6288a36e368b322e8262534988277d1e16025e,c49e14aab474ee132c0368e92918f78d66a162c8,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",8,32,2868,1733,2026-08-02T04:37:43Z,72,64,[74],True,0,8,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
70,STR-03: repositorio local y persistencia segura,vantareapp/isa-137-str-02-contrato-unificado-unidades-y-estados,vantareapp/isa-138-str-03-repositorio-local-y-dominio-de-persistencia,91c16c2c0eb7d9e761cde0f6126b30b4c8073e17,8e151b86159ec165d6ee45f7b90c515eaa053711,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",142,620,2296,14,2026-08-02T04:08:51Z,138,66,[73],True,0,140,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
68,feat(engineer): wire preemptive delivery runtime,vantareapp/isa-158-eng-05-policy-y-scheduler-determinista-de-mensajes,vantareapp/isa-167-eng-06-wiring-productivo-y-transporte-preemptivo,6a7bea697c9c84d02d834c164af27803d1f6b470,ebd4af15dda4d7cad33aeb092adcd80680ebeed4,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",143,562,3259,570,2026-08-02T02:39:38Z,167,61,[72],True,0,141,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
67,feat(billing): add durable webhook inbox,vantareapp/isa-166-bil-01b-reconciliacion-de-politicas-y-catalogo-polar-actual,vantareapp/isa-68-bil-02-inbox-webhook-atomica-y-replay-seguro,c6a3ebf2181e6764a1b204e231cab4a348e3ab95,08bb83a959dee601ca5884fba6ac96b399c5e2bd,c49e14aab474ee132c0368e92918f78d66a162c8,True,MERGEABLE,UNSTABLE,"[{""name"": ""announce"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30729124104/job/91446108123""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""FAILURE"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",6,19,2823,171,2026-08-02T02:35:34Z,68,64,[],True,0,6,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
66,feat(strategy): define unified planning contract,vantareapp/isa-136-str-01-rescate-selectivo-y-caracterizacion-de-product-a,vantareapp/isa-137-str-02-contrato-unificado-unidades-y-estados,f85fd31e665b3162b3db335ee6ea3a73f7fe1fa4,91c16c2c0eb7d9e761cde0f6126b30b4c8073e17,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",141,602,6648,16,2026-08-02T02:34:11Z,137,60,[70],True,0,139,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
64,docs(billing): reconcile Polar catalog policies,vantareapp/isa-89-isa-7l-catalogo-polar-y-politicas-comerciales-cerradas,vantareapp/isa-166-bil-01b-reconciliacion-de-politicas-y-catalogo-polar-actual,7a570655253ea8c4e51047f6ebd2e97e3a49f8a6,c6a3ebf2181e6764a1b204e231cab4a348e3ab95,c49e14aab474ee132c0368e92918f78d66a162c8,True,MERGEABLE,CLEAN,"[{""name"": ""announce"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30726149086/job/91438138663""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",5,8,360,20,2026-08-02T00:57:35Z,166,9,"[71, 67]",True,0,5,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
61,ENG-05: policy y scheduler determinista de mensajes,vantareapp/isa-133-eng-04-runner-y-oraculo-determinista-de-replays,vantareapp/isa-158-eng-05-policy-y-scheduler-determinista-de-mensajes,6861bd1a1b3ae9f221e701c1db7396c8d8a07650,6a7bea697c9c84d02d834c164af27803d1f6b470,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",142,547,4249,123,2026-08-01T21:58:38Z,158,59,[68],True,0,140,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
60,STR-01: preserve Product A characterization oracle,vantareapp/isa-134-str-00-auditoria-y-replanificacion-del-strategy-planner,vantareapp/isa-136-str-01-rescate-selectivo-y-caracterizacion-de-product-a,c960815f555e65933f7a5060a99eb8cc59aaeb6a,f85fd31e665b3162b3db335ee6ea3a73f7fe1fa4,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",140,572,3590,15,2026-08-01T20:11:46Z,136,57,[66],True,0,138,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
59,ENG-04: add deterministic Engineer replay oracle,vantareapp/isa-117-tc-09f-gate-final-telemetry-core-y-handoff-sin-merge,vantareapp/isa-133-eng-04-runner-y-oraculo-determinista-de-replays,170eaebbaa6744019ead96a2c78201b4da2fb9bb,6861bd1a1b3ae9f221e701c1db7396c8d8a07650,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",137,540,1760,13,2026-08-01T18:42:13Z,133,56,[61],True,0,135,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
58,docs(telemetry): decide DuckDB adapter packaging,vantareapp/isa-126-ta-03-caracterizacion-duckdb-lmu-y-modelo-historico-canonico,vantareapp/isa-135-ta-03b-decision-y-packaging-del-adaptador-duckdb-en-windows,dc215665a0060147e1e8f36d23b128339beab241,8ddae9d9d6e33d42956c269c2fc51e6a6e4386e3,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",88,163,2976,23,2026-08-01T20:04:20Z,135,33,[92],True,0,88,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
57,docs(strategy): audit and replan unified suite,vantareapp/isa-117-tc-09f-gate-final-telemetry-core-y-handoff-sin-merge,vantareapp/isa-134-str-00-auditoria-y-replanificacion-del-strategy-planner,170eaebbaa6744019ead96a2c78201b4da2fb9bb,c960815f555e65933f7a5060a99eb8cc59aaeb6a,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",139,541,1357,51,2026-08-01T19:09:15Z,134,56,[60],True,0,137,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
56,docs(telemetry): close final core gate,vantareapp/isa-87-tc-09e-harness-wails-lifecycle-y-teardown-completo,vantareapp/isa-117-tc-09f-gate-final-telemetry-core-y-handoff-sin-merge,4233c9f22086b9751e25016a15bae7837a1f5142,170eaebbaa6744019ead96a2c78201b4da2fb9bb,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",136,535,320,15,2026-08-01T15:09:44Z,117,55,"[59, 57]",True,0,134,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
55,TC-09E: verify Wails lifecycle and teardown,vantareapp/isa-116-tc-09d-hardening-de-seguridad-rendimiento-y-observabilidad,vantareapp/isa-87-tc-09e-harness-wails-lifecycle-y-teardown-completo,b53078707d45db7b7c9adcd77306a4f9d8a4f703,4233c9f22086b9751e25016a15bae7837a1f5142,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",135,534,932,124,2026-08-01T14:46:20Z,87,54,[56],True,0,133,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
54,TC-09D: harden telemetry runtime,vantareapp/isa-115-tc-09c-retirar-frontend-y-transportes-legacy,vantareapp/isa-116-tc-09d-hardening-de-seguridad-rendimiento-y-observabilidad,13ed5b5e0836a05f1653199ca1a10049225f47e0,b53078707d45db7b7c9adcd77306a4f9d8a4f703,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",134,526,839,64,2026-08-01T14:02:59Z,116,53,[55],True,0,132,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
53,ISA-115 / TC-09C — retirar frontend y transportes legacy,vantareapp/isa-114-tc-09b-retirar-backend-de-telemetria-duplicado,vantareapp/isa-115-tc-09c-retirar-frontend-y-transportes-legacy,578bd704adda1be76b7146fb9d2414684e0f9104,13ed5b5e0836a05f1653199ca1a10049225f47e0,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",133,524,317,1023,2026-08-01T13:29:09Z,115,52,[54],True,0,131,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
